Object ID,Title,Period,Medium,Image,Image Download Link,Object URL,Artist
3408,隐士渔夫，秋树,dated 1349,风扇安装成相册的叶子；丝绸上的墨水和颜色,https://images.metmuseum.org/CRDImages/as/original/DP153532.jpg,https://images.metmuseum.org/CRDImages/as/original/DP153532.jpg,https://www.metmuseum.org/art/collection/search/42260,生茂
3409,秋水垂钓,ca. 1370,风扇安装成相册的叶子；丝绸上的墨水和颜色,https://images.metmuseum.org/CRDImages/as/original/DP235583.jpg,https://images.metmuseum.org/CRDImages/as/original/DP235583.jpg,https://www.metmuseum.org/art/collection/search/42261,生竺
3410,花瓶,late 17th–early 18th century,饼干上涂有粉彩的瓷器,https://images.metmuseum.org/CRDImages/as/original/181176.jpg,https://images.metmuseum.org/CRDImages/as/original/181176.jpg,https://www.metmuseum.org/art/collection/search/42267,unknown
3411,女性形象（一对中的一个）,late 17th–early 18th century,饼干和釉料上涂有粉彩的瓷器,https://images.metmuseum.org/CRDImages/as/original/63_213_7_178425.jpg,https://images.metmuseum.org/CRDImages/as/original/63_213_7_178425.jpg,https://www.metmuseum.org/art/collection/search/42269,unknown
3412,女性形象（一对中的一个）,late 17th–early 18th century,饼干和釉料上涂有粉彩的瓷器,https://images.metmuseum.org/CRDImages/as/original/63_213_8_178425.jpg,https://images.metmuseum.org/CRDImages/as/original/63_213_8_178425.jpg,https://www.metmuseum.org/art/collection/search/42271,unknown
3413,带花的花瓶,18th–19th century,黑底彩釉瓷器（景德镇黑瓷）,https://images.metmuseum.org/CRDImages/as/original/201712.jpg,https://images.metmuseum.org/CRDImages/as/original/201712.jpg,https://www.metmuseum.org/art/collection/search/42272,unknown
3414,坐着的绅士形象,late 17th–early 18th century,饼干上涂有粉彩的瓷器,https://images.metmuseum.org/CRDImages/as/original/62_222_8.jpg,https://images.metmuseum.org/CRDImages/as/original/62_222_8.jpg,https://www.metmuseum.org/art/collection/search/42273,unknown
3415,坐着的绅士形象,late 17th–early 18th century,饼干上涂有粉彩的瓷器,https://images.metmuseum.org/CRDImages/as/original/62_222_9.jpg,https://images.metmuseum.org/CRDImages/as/original/62_222_9.jpg,https://www.metmuseum.org/art/collection/search/42274,unknown
3416,道教立神,late 17th–early 18th century,绿底五色饼干瓷器,https://images.metmuseum.org/CRDImages/as/original/174833.jpg,https://images.metmuseum.org/CRDImages/as/original/174833.jpg,https://www.metmuseum.org/art/collection/search/42275,unknown
3417,碗,late 17th–early 18th century,饼干上涂有瓷釉的瓷器,https://images.metmuseum.org/CRDImages/as/original/64_279_3_O2.jpg,https://images.metmuseum.org/CRDImages/as/original/64_279_3_O2.jpg,https://www.metmuseum.org/art/collection/search/42277,unknown
3418,梅边莲花装饰,late 11th–early 12th century,青瓷釉下雕花石器,https://images.metmuseum.org/CRDImages/as/original/DP254506.jpg,https://images.metmuseum.org/CRDImages/as/original/DP254506.jpg,https://www.metmuseum.org/art/collection/search/42278,unknown
3419,风景花瓶,late 17th–early 18th century,釉下钴蓝釉上彩釉瓷器（景德镇瓷器）,https://images.metmuseum.org/CRDImages/as/original/61_200_32_O1_sf.jpg,https://images.metmuseum.org/CRDImages/as/original/61_200_32_O1_sf.jpg,https://www.metmuseum.org/art/collection/search/42279,unknown
3420,花瓶（一对中的一个）,late 17th–early 18th century,饼干上涂有珐琅的瓷器（famille jaune）,https://images.metmuseum.org/CRDImages/as/original/62_222_1.jpg,https://images.metmuseum.org/CRDImages/as/original/62_222_1.jpg,https://www.metmuseum.org/art/collection/search/42280,unknown
3421,花瓶（一对中的一个）,late 17th–early 18th century,饼干上涂有珐琅的瓷器（famille jaune）,https://images.metmuseum.org/CRDImages/as/original/62_222_2.jpg,https://images.metmuseum.org/CRDImages/as/original/62_222_2.jpg,https://www.metmuseum.org/art/collection/search/42281,unknown
3422,花瓶（一对中的一个）,late 17th–early 18th century,饼干上涂有珐琅的瓷器（famille jaune）,"https://images.metmuseum.org/CRDImages/as/original/64_279_5,6.jpg","https://images.metmuseum.org/CRDImages/as/original/64_279_5,6.jpg",https://www.metmuseum.org/art/collection/search/42283,unknown
3423,花瓶（一对中的一个）,late 17th–early 18th century,饼干上涂有珐琅的瓷器（famille jaune）,"https://images.metmuseum.org/CRDImages/as/original/64_279_5,6.jpg","https://images.metmuseum.org/CRDImages/as/original/64_279_5,6.jpg",https://www.metmuseum.org/art/collection/search/42284,unknown
3424,花瓶（一对中的一个）,unknown,釉上彩绘瓷器,https://images.metmuseum.org/CRDImages/as/original/61_200_42_01.jpg,https://images.metmuseum.org/CRDImages/as/original/61_200_42_01.jpg,https://www.metmuseum.org/art/collection/search/42287,unknown
3425,碗（一对中的一个）,unknown,饼干上涂有多色瓷漆的瓷器,https://images.metmuseum.org/CRDImages/as/original/64_279_10.jpg,https://images.metmuseum.org/CRDImages/as/original/64_279_10.jpg,https://www.metmuseum.org/art/collection/search/42289,unknown
3426,有盖母羊,late 17th–early 18th century,饼干上涂有粉彩的瓷器,https://images.metmuseum.org/CRDImages/as/original/174827.jpg,https://images.metmuseum.org/CRDImages/as/original/174827.jpg,https://www.metmuseum.org/art/collection/search/42290,unknown
3427,带盖的酒壶,late 17th–early 18th century,饼干上涂有famille verte珐琅,https://images.metmuseum.org/CRDImages/as/original/64_279_8.jpg,https://images.metmuseum.org/CRDImages/as/original/64_279_8.jpg,https://www.metmuseum.org/art/collection/search/42291,unknown
3428,带盖的酒壶,late 17th–early 18th century,饼干上涂有珐琅的瓷器（famille juane）,https://images.metmuseum.org/CRDImages/as/original/181359.jpg,https://images.metmuseum.org/CRDImages/as/original/181359.jpg,https://www.metmuseum.org/art/collection/search/42292,unknown
3429,观音像,late 17th–early 18th century,饼干上涂有粉彩的瓷器,https://images.metmuseum.org/CRDImages/as/original/DP164032.jpg,https://images.metmuseum.org/CRDImages/as/original/DP164032.jpg,https://www.metmuseum.org/art/collection/search/42294,unknown
3430,马的形象,late 17th–early 18th century,饼干上涂有粉彩的瓷器,https://images.metmuseum.org/CRDImages/as/original/178781.jpg,https://images.metmuseum.org/CRDImages/as/original/178781.jpg,https://www.metmuseum.org/art/collection/search/42295,unknown
3431,马的形象,late 17th–early 18th century,饼干上涂有粉彩的瓷器,https://images.metmuseum.org/CRDImages/as/original/63_213_4.jpg,https://images.metmuseum.org/CRDImages/as/original/63_213_4.jpg,https://www.metmuseum.org/art/collection/search/42297,unknown
3432,盘子,late 17th–early 18th century,饼干上涂有粉彩的瓷器,https://images.metmuseum.org/CRDImages/as/original/184713.jpg,https://images.metmuseum.org/CRDImages/as/original/184713.jpg,https://www.metmuseum.org/art/collection/search/42299,unknown
3433,长寿之神（寿老）和服务员的菜肴,18th century,釉下钴蓝釉上彩釉瓷器（景德镇瓷器）,https://images.metmuseum.org/CRDImages/as/original/DP-15944-031.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-15944-031.jpg,https://www.metmuseum.org/art/collection/search/42300,unknown
3434,用鹤和云装饰的梅瓶,second half 12th century,青瓷釉下镶嵌装饰的石器,https://images.metmuseum.org/CRDImages/as/original/DP240189.jpg,https://images.metmuseum.org/CRDImages/as/original/DP240189.jpg,https://www.metmuseum.org/art/collection/search/42301,unknown
3435,长寿之神（寿老）和服务员的菜肴,early 18th century,釉下钴蓝釉上彩釉瓷器（景德镇瓷器）,https://images.metmuseum.org/CRDImages/as/original/DP-15944-033.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-15944-033.jpg,https://www.metmuseum.org/art/collection/search/42302,unknown
3436,荷塘菜,early 18th century,透明釉上涂钴蓝色彩釉的瓷器（景德镇瓷器）,https://images.metmuseum.org/CRDImages/as/original/DP-14607-041.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-14607-041.jpg,https://www.metmuseum.org/art/collection/search/42303,unknown
3437,杯子,18th century,釉下蓝和釉上彩绘瓷器,https://images.metmuseum.org/CRDImages/as/original/236448.jpg,https://images.metmuseum.org/CRDImages/as/original/236448.jpg,https://www.metmuseum.org/art/collection/search/42304,unknown
3438,用莲花装饰的梅边,11th century,青瓷釉下铁棕色图案的石器,https://images.metmuseum.org/CRDImages/as/original/DP341420.jpg,https://images.metmuseum.org/CRDImages/as/original/DP341420.jpg,https://www.metmuseum.org/art/collection/search/42305,unknown
3439,菊花装饰的梅边,13th century,青瓷釉下菊花铁棕白滑饰石器,https://images.metmuseum.org/CRDImages/as/original/DP254500.jpg,https://images.metmuseum.org/CRDImages/as/original/DP254500.jpg,https://www.metmuseum.org/art/collection/search/42306,unknown
3440,三味线女艺人,early 19th century,悬挂卷轴；纸本水墨设色,https://images.metmuseum.org/CRDImages/as/original/DP-24792-002.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-24792-002.jpg,https://www.metmuseum.org/art/collection/search/42314,霍克巴 权利
3441,花鸟盘,ca. 1730–50,釉上彩釉瓷器（景德镇瓷器）,https://images.metmuseum.org/CRDImages/as/original/DP233544.jpg,https://images.metmuseum.org/CRDImages/as/original/DP233544.jpg,https://www.metmuseum.org/art/collection/search/42315,unknown
3442,扇子上的野鸡和鲜花菜肴,ca. 1730–50,釉上彩绘金银瓷器（景德镇瓷器）,https://images.metmuseum.org/CRDImages/as/original/DP240973.jpg,https://images.metmuseum.org/CRDImages/as/original/DP240973.jpg,https://www.metmuseum.org/art/collection/search/42316,unknown
3443,九个桃子花瓶,unknown,透明釉上彩釉的瓷器（景德镇瓷器）,https://images.metmuseum.org/CRDImages/as/original/DP249036.jpg,https://images.metmuseum.org/CRDImages/as/original/DP249036.jpg,https://www.metmuseum.org/art/collection/search/42317,unknown
3444,牡丹蜻蜓菜,18th century,釉上彩釉瓷器,https://images.metmuseum.org/CRDImages/as/original/DP240970.jpg,https://images.metmuseum.org/CRDImages/as/original/DP240970.jpg,https://www.metmuseum.org/art/collection/search/42318,unknown
3445,带花的碗,early 18th century,釉上彩釉瓷器（景德镇瓷器）,https://images.metmuseum.org/CRDImages/as/original/DP-28414-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-28414-001.jpg,https://www.metmuseum.org/art/collection/search/42319,unknown
3446,盘子,ca. 1730–50,釉上彩粉彩瓷器，反面为深红粉色釉,https://images.metmuseum.org/CRDImages/as/original/240178.jpg,https://images.metmuseum.org/CRDImages/as/original/240178.jpg,https://www.metmuseum.org/art/collection/search/42320,unknown
3447,与一位醉酒的学者和一位服务员一起用餐,18th century,釉上彩釉瓷器（景德镇瓷器）,https://images.metmuseum.org/CRDImages/as/original/DP-15944-009.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-15944-009.jpg,https://www.metmuseum.org/art/collection/search/42321,unknown
3448,风景中的绅士花瓶（一对中的一个）,ca. 1915–35,釉上黑红瓷漆（景德镇瓷器）,https://images.metmuseum.org/CRDImages/as/original/DP261021.jpg,https://images.metmuseum.org/CRDImages/as/original/DP261021.jpg,https://www.metmuseum.org/art/collection/search/42322,unknown
3449,梅花形状的茶壶,early 17th century,石器（宜兴瓷）,https://images.metmuseum.org/CRDImages/as/original/DP342745.jpg,https://images.metmuseum.org/CRDImages/as/original/DP342745.jpg,https://www.metmuseum.org/art/collection/search/42323,他 地板
3450,古青铜器形状的花瓶,18th century,浮雕装饰石器（宜兴瓷）,https://images.metmuseum.org/CRDImages/as/original/DP323464.jpg,https://images.metmuseum.org/CRDImages/as/original/DP323464.jpg,https://www.metmuseum.org/art/collection/search/42324,陈金厚
3451,风景中的绅士花瓶（一对中的一个）,ca. 1915–35,釉上黑红瓷漆（景德镇瓷器）,https://images.metmuseum.org/CRDImages/as/original/DP261011.jpg,https://images.metmuseum.org/CRDImages/as/original/DP261011.jpg,https://www.metmuseum.org/art/collection/search/42325,unknown
3452,花瓶,before ca. 1860,蓝釉石器（广东瓷器）,https://images.metmuseum.org/CRDImages/as/original/240387.jpg,https://images.metmuseum.org/CRDImages/as/original/240387.jpg,https://www.metmuseum.org/art/collection/search/42326,unknown
3453,长生不老药露台上的春晓,ca. 1369,悬挂卷轴；纸上墨迹,https://images.metmuseum.org/CRDImages/as/original/DP224544.jpg,https://images.metmuseum.org/CRDImages/as/original/DP224544.jpg,https://www.metmuseum.org/art/collection/search/42328,卢广
3454,下一个祖先工作室的记录,dated 1345,手翻；纸上墨迹,https://images.metmuseum.org/CRDImages/as/original/1994_308_S2_d.jpg,https://images.metmuseum.org/CRDImages/as/original/1994_308_S2_d.jpg,https://www.metmuseum.org/art/collection/search/42329,郑元友
3455,罐子（关）,4th–3rd century bce,带有压印和雕刻装饰的石器,https://images.metmuseum.org/CRDImages/as/original/DP-14610-063.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-14610-063.jpg,https://www.metmuseum.org/art/collection/search/42331,unknown
3456,碗（喻）,ca. 7th–5th century bce ?,橄榄棕色釉料石器,https://images.metmuseum.org/CRDImages/as/original/240194.jpg,https://images.metmuseum.org/CRDImages/as/original/240194.jpg,https://www.metmuseum.org/art/collection/search/42332,unknown
3457,盖罐（关）,5th–mid-4th century bce,带有浮雕装饰的石器,https://images.metmuseum.org/CRDImages/as/original/DT8291.jpg,https://images.metmuseum.org/CRDImages/as/original/DT8291.jpg,https://www.metmuseum.org/art/collection/search/42333,unknown
3458,带把手的碗,unknown,绿釉陶器,https://images.metmuseum.org/CRDImages/as/original/239500.jpg,https://images.metmuseum.org/CRDImages/as/original/239500.jpg,https://www.metmuseum.org/art/collection/search/42334,unknown
3459,蜡烛架呈奇异动物的形状,unknown,绿釉石器,https://images.metmuseum.org/CRDImages/as/original/1990_291_1.jpg,https://images.metmuseum.org/CRDImages/as/original/1990_291_1.jpg,https://www.metmuseum.org/art/collection/search/42335,unknown
3460,山水诗装饰酒瓶,mid-17th century,釉下钴蓝色瓷器（景德镇瓷器）,https://images.metmuseum.org/CRDImages/as/original/DP-13773-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-13773-001.jpg,https://www.metmuseum.org/art/collection/search/42336,unknown
3461,风景画中带有骑马形象的花瓶,mid-17th century,釉下钴蓝色瓷器（景德镇瓷器）,https://images.metmuseum.org/CRDImages/as/original/DP-14608-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-14608-001.jpg,https://www.metmuseum.org/art/collection/search/42337,unknown
3462,凤凰牡丹花瓶,late 17th century,涂有钴蓝色和铜红色透明釉的瓷器（江西省；景德镇瓷器）,https://images.metmuseum.org/CRDImages/as/original/79_2_453_S6.jpg,https://images.metmuseum.org/CRDImages/as/original/79_2_453_S6.jpg,https://www.metmuseum.org/art/collection/search/42338,unknown
3463,文王与文人蒋太公的笔筒,mid-17th century,透明釉下涂钴蓝色雕花瓷（景德镇瓷）,https://images.metmuseum.org/CRDImages/as/original/DP342598.jpg,https://images.metmuseum.org/CRDImages/as/original/DP342598.jpg,https://www.metmuseum.org/art/collection/search/42340,unknown
3464,木兰花瓶,late 17th century,带有浮雕装饰的瓷器，在透明釉下涂上钴蓝色（江西省；景德镇瓷器）,https://images.metmuseum.org/CRDImages/as/original/240190.jpg,https://images.metmuseum.org/CRDImages/as/original/240190.jpg,https://www.metmuseum.org/art/collection/search/42341,unknown
3465,四季景观（萧湘江八景）,early 16th century,一对六片式折叠屏风；纸上墨迹,https://images.metmuseum.org/CRDImages/as/original/DT5560.jpg,https://images.metmuseum.org/CRDImages/as/original/DT5560.jpg,https://www.metmuseum.org/art/collection/search/42344,小美
3466,带亭子的景观,1478–80,悬挂卷轴；纸本水墨设色,https://images.metmuseum.org/CRDImages/as/original/DP-36543-002.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-36543-002.jpg,https://www.metmuseum.org/art/collection/search/42346,kenkōshōkei贤江祥启
3467,萧湘江八景,16th century,三幅悬挂的卷轴之一；纸本水墨设色,https://images.metmuseum.org/CRDImages/as/original/DP-36548-003.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-36548-003.jpg,https://www.metmuseum.org/art/collection/search/42347,unknown
3468,跪着的公羊形状的容器,ca. 4th century,青瓷釉料石器（越瓷）,https://images.metmuseum.org/CRDImages/as/original/DP340638.jpg,https://images.metmuseum.org/CRDImages/as/original/DP340638.jpg,https://www.metmuseum.org/art/collection/search/42348,unknown
3469,竹子、牡丹和鸟的盘子,unknown,透明釉下涂钴蓝色和铜红色的瓷器（景德镇瓷器）,https://images.metmuseum.org/CRDImages/as/original/39081.jpg,https://images.metmuseum.org/CRDImages/as/original/39081.jpg,https://www.metmuseum.org/art/collection/search/42349,unknown
3470,鸡头母羊,4th–5th century,青瓷釉料石器（越瓷）,https://images.metmuseum.org/CRDImages/as/original/DP-14609-030.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-14609-030.jpg,https://www.metmuseum.org/art/collection/search/42350,unknown
3471,容器,unknown,青瓷釉料石器（越瓷）,https://images.metmuseum.org/CRDImages/as/original/DT2636.jpg,https://images.metmuseum.org/CRDImages/as/original/DT2636.jpg,https://www.metmuseum.org/art/collection/search/42351,unknown
3472,带有战士形象的碗,mid-17th century,釉下钴蓝色雕刻装饰瓷器（景德镇瓷器）,https://images.metmuseum.org/CRDImages/as/original/DP-15944-005.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-15944-005.jpg,https://www.metmuseum.org/art/collection/search/42352,unknown
3473,瓶子,6th–7th century,带有雕刻和压印装饰的釉面石器,https://images.metmuseum.org/CRDImages/as/original/DT8155.jpg,https://images.metmuseum.org/CRDImages/as/original/DT8155.jpg,https://www.metmuseum.org/art/collection/search/42353,unknown
3474,风景花瓶,late 17th century,釉下钴蓝、铜红、浅绿色瓷器（景德镇瓷器）,https://images.metmuseum.org/CRDImages/as/original/DP-35750-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-35750-001.jpg,https://www.metmuseum.org/art/collection/search/42354,unknown
3475,花瓶,late 17th–early 18th century,带有切割和轻微浮雕装饰的瓷器，涂有釉下蓝和红，有蓝和棕色釉料,https://images.metmuseum.org/CRDImages/as/original/28012.jpg,https://images.metmuseum.org/CRDImages/as/original/28012.jpg,https://www.metmuseum.org/art/collection/search/42355,unknown
3476,带有花卉奖章的水管底座（huqqa）,early 18th century,透明釉下涂钴蓝色和棕色釉的瓷器（景德镇瓷器）,https://images.metmuseum.org/CRDImages/as/original/DP261048.jpg,https://images.metmuseum.org/CRDImages/as/original/DP261048.jpg,https://www.metmuseum.org/art/collection/search/42356,unknown
3477,一只蹲伏的老虎形状的船,3rd–5th century,青瓷釉料石器,https://images.metmuseum.org/CRDImages/as/original/DP-14609-162.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-14609-162.jpg,https://www.metmuseum.org/art/collection/search/42357,unknown
3478,花瓶,late 17th–early 18th century,釉下蓝瓷器，有裂纹和棕色釉料,https://images.metmuseum.org/CRDImages/as/original/28107.jpg,https://images.metmuseum.org/CRDImages/as/original/28107.jpg,https://www.metmuseum.org/art/collection/search/42358,unknown
3479,香炉,unknown,带有浮雕装饰和颜料残留物的陶器,https://images.metmuseum.org/CRDImages/as/original/65_74_2.jpg,https://images.metmuseum.org/CRDImages/as/original/65_74_2.jpg,https://www.metmuseum.org/art/collection/search/42359,unknown
3480,花瓶,early 18th century,牛血釉瓷器（景德镇瓷器）,https://images.metmuseum.org/CRDImages/as/original/24_80_537.jpg,https://images.metmuseum.org/CRDImages/as/original/24_80_537.jpg,https://www.metmuseum.org/art/collection/search/42360,unknown
3481,狗的形象,unknown,深绿色釉料陶器,https://images.metmuseum.org/CRDImages/as/original/DT6718.jpg,https://images.metmuseum.org/CRDImages/as/original/DT6718.jpg,https://www.metmuseum.org/art/collection/search/42361,unknown
3482,盘子,unknown,“粉蓝色”地面上带有保留装饰和轻微浮雕的瓷器,https://images.metmuseum.org/CRDImages/as/original/27959.jpg,https://images.metmuseum.org/CRDImages/as/original/27959.jpg,https://www.metmuseum.org/art/collection/search/42362,unknown
3483,花瓶,1713–22,桃花釉瓷器（景德镇瓷器）,https://images.metmuseum.org/CRDImages/as/original/DP342730.jpg,https://images.metmuseum.org/CRDImages/as/original/DP342730.jpg,https://www.metmuseum.org/art/collection/search/42363,unknown
3484,云中龙花瓶,early 18th century,透明釉铜红瓷（景德镇瓷）,https://images.metmuseum.org/CRDImages/as/original/32_100_434_O1_sf.jpg,https://images.metmuseum.org/CRDImages/as/original/32_100_434_O1_sf.jpg,https://www.metmuseum.org/art/collection/search/42364,unknown
3485,香炉,2nd–1st century bce,有颜料残留的陶器,https://images.metmuseum.org/CRDImages/as/original/DT8154.jpg,https://images.metmuseum.org/CRDImages/as/original/DT8154.jpg,https://www.metmuseum.org/art/collection/search/42365,unknown
3486,龙花瓶,1678–1712,透明釉下铜红浮雕瓷（景德镇瓷）,https://images.metmuseum.org/CRDImages/as/original/DP-14607-036.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-14607-036.jpg,https://www.metmuseum.org/art/collection/search/42366,unknown
3487,有盖罐子,1st century bce,彩绘装饰陶器,https://images.metmuseum.org/CRDImages/as/original/DT8314.jpg,https://images.metmuseum.org/CRDImages/as/original/DT8314.jpg,https://www.metmuseum.org/art/collection/search/42367,unknown
3488,波浪中的梅萍龙花瓶,mid-18th century,釉下钴蓝铜红瓷器（景德镇瓷器）,https://images.metmuseum.org/CRDImages/as/original/DP-14607-005.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-14607-005.jpg,https://www.metmuseum.org/art/collection/search/42368,unknown
3489,罐子,1st century bce–1st century ce,绿釉浮雕陶器,https://images.metmuseum.org/CRDImages/as/original/74079.jpg,https://images.metmuseum.org/CRDImages/as/original/74079.jpg,https://www.metmuseum.org/art/collection/search/42369,unknown
3490,tibetan僧帽造型羊,mid-18th century,透明釉铜红瓷（景德镇瓷）,https://images.metmuseum.org/CRDImages/as/original/DP-14607-050.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-14607-050.jpg,https://www.metmuseum.org/art/collection/search/42370,unknown
3491,墓守护兽,unknown,颜料陶器,https://images.metmuseum.org/CRDImages/as/original/DP342409.jpg,https://images.metmuseum.org/CRDImages/as/original/DP342409.jpg,https://www.metmuseum.org/art/collection/search/42371,unknown
3492,灯,second half 6th century,绿釉浮雕陶器,https://images.metmuseum.org/CRDImages/as/original/27_46_O1.jpg,https://images.metmuseum.org/CRDImages/as/original/27_46_O1.jpg,https://www.metmuseum.org/art/collection/search/42372,unknown
3493,马与骑手,7th–8th century,颜料陶器,https://images.metmuseum.org/CRDImages/as/original/1991_253_7.jpg,https://images.metmuseum.org/CRDImages/as/original/1991_253_7.jpg,https://www.metmuseum.org/art/collection/search/42373,unknown
3494,出庭女士,late 7th century,有泥、颜料和镀金的陶器,https://images.metmuseum.org/CRDImages/as/original/1991_253_8.jpg,https://images.metmuseum.org/CRDImages/as/original/1991_253_8.jpg,https://www.metmuseum.org/art/collection/search/42374,unknown
3495,盘子,ca. late 7th–first half of the 8th century,三色（三彩）釉下压印装饰陶器,no_image,unknown,https://www.metmuseum.org/art/collection/search/42375,unknown
3496,凤凰头双耳瓶,late 7th–first half of the 8th century,三色釉陶器,https://images.metmuseum.org/CRDImages/as/original/DP102268.jpg,https://images.metmuseum.org/CRDImages/as/original/DP102268.jpg,https://www.metmuseum.org/art/collection/search/42376,unknown
3497,罐子,7th–8th century,蓝釉陶器,https://images.metmuseum.org/CRDImages/as/original/53853.jpg,https://images.metmuseum.org/CRDImages/as/original/53853.jpg,https://www.metmuseum.org/art/collection/search/42377,unknown
3498,有盖罐子,ca. late 7th–first half of the 8th century,三色釉陶器,https://images.metmuseum.org/CRDImages/as/original/1991_253_6.jpg,https://images.metmuseum.org/CRDImages/as/original/1991_253_6.jpg,https://www.metmuseum.org/art/collection/search/42378,unknown
3499,马和女骑手,late 7th–first half of the 8th century,三色釉彩陶器,https://images.metmuseum.org/CRDImages/as/original/1991_253_10.jpg,https://images.metmuseum.org/CRDImages/as/original/1991_253_10.jpg,https://www.metmuseum.org/art/collection/search/42379,unknown
3500,鸟形的林顿,7th–8th century,三色釉陶器,https://images.metmuseum.org/CRDImages/as/original/202348.jpg,https://images.metmuseum.org/CRDImages/as/original/202348.jpg,https://www.metmuseum.org/art/collection/search/42380,unknown
3501,抱着一只鸟的男服务员,ca. late 7th–first half of the 8th century,三色釉彩陶器,https://images.metmuseum.org/CRDImages/as/original/251952.jpg,https://images.metmuseum.org/CRDImages/as/original/251952.jpg,https://www.metmuseum.org/art/collection/search/42381,unknown
3502,坟墓守护者,ca. late 7th–first half of the 8th century,三色釉彩陶器,https://images.metmuseum.org/CRDImages/as/original/1993_253_9.jpg,https://images.metmuseum.org/CRDImages/as/original/1993_253_9.jpg,https://www.metmuseum.org/art/collection/search/42382,unknown
3503,马夫,ca. late 7th–first half of the 8th century,三色釉彩陶器,https://images.metmuseum.org/CRDImages/as/original/DP297340.jpg,https://images.metmuseum.org/CRDImages/as/original/DP297340.jpg,https://www.metmuseum.org/art/collection/search/42383,unknown
3504,三角香炉,ca. late 7th–first half of the 8th century,三色釉下模压装饰陶器,https://images.metmuseum.org/CRDImages/as/original/1991_253_5.jpg,https://images.metmuseum.org/CRDImages/as/original/1991_253_5.jpg,https://www.metmuseum.org/art/collection/search/42384,unknown
3505,骆驼,ca. late 7th–first half of the 8th century,三色釉彩陶器,no_image,unknown,https://www.metmuseum.org/art/collection/search/42385,unknown
3506,带有风格化玫瑰花结的瓶子,1713–22,透明釉下涂钴蓝色的瓷器（景德镇瓷器）,https://images.metmuseum.org/CRDImages/as/original/DP-14607-098.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-14607-098.jpg,https://www.metmuseum.org/art/collection/search/42386,unknown
3507,仿照rhyton的杯子,late 6th century,透明釉下浮雕装饰的石器,https://images.metmuseum.org/CRDImages/as/original/DP-32066-001.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-32066-001.jpg,https://www.metmuseum.org/art/collection/search/42387,unknown
3508,带有风格化玫瑰花结的瓶子,1713–22,透明釉铜红瓷（景德镇瓷）,https://images.metmuseum.org/CRDImages/as/original/DP-14607-018.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-14607-018.jpg,https://www.metmuseum.org/art/collection/search/42388,unknown
3509,文王访学者蒋太公的花瓶,mid-17th century,透明釉上涂钴蓝色彩釉的瓷器（景德镇瓷器）,https://images.metmuseum.org/CRDImages/as/original/DP264294.jpg,https://images.metmuseum.org/CRDImages/as/original/DP264294.jpg,https://www.metmuseum.org/art/collection/search/42389,unknown
3510,碗,9th century,白釉石器,https://images.metmuseum.org/CRDImages/as/original/DP342523.jpg,https://images.metmuseum.org/CRDImages/as/original/DP342523.jpg,https://www.metmuseum.org/art/collection/search/42390,unknown
3511,梅花上饰鸟的花瓶,mid-17th century,釉上彩绘瓷器（景德镇瓷器）,https://images.metmuseum.org/CRDImages/as/original/DT258465.jpg,https://images.metmuseum.org/CRDImages/as/original/DT258465.jpg,https://www.metmuseum.org/art/collection/search/42391,unknown
3512,盘子,second quarter of 17th century,釉下蓝和釉上彩釉瓷器,https://images.metmuseum.org/CRDImages/as/original/29171.jpg,https://images.metmuseum.org/CRDImages/as/original/29171.jpg,https://www.metmuseum.org/art/collection/search/42392,unknown
3513,罐子,9th century,透明釉瓷器,https://images.metmuseum.org/CRDImages/as/original/212932.jpg,https://images.metmuseum.org/CRDImages/as/original/212932.jpg,https://www.metmuseum.org/art/collection/search/42393,unknown
3514,用石头、牡丹和鸟装饰的罐子,mid- to late 17th century,釉下钴蓝釉上彩瓷器（景德镇瓷器）,https://images.metmuseum.org/CRDImages/as/original/DP-14608-046.jpg,https://images.metmuseum.org/CRDImages/as/original/DP-14608-046.jpg,https://www.metmuseum.org/art/collection/search/42394,unknown
